total_timesteps,explained_variance,policy_entropy,value_loss,nupdates,fps
1560800,0.9976964469533414,1.7825431823730469,0.00015829810581635684,390200,440
1561200,0.996994408313185,1.7829190492630005,0.00015751903993077576,390300,440
1561600,0.9949011988937855,1.7806873321533203,0.00014893815387040377,390400,440
1562000,0.9973486114758998,1.7828001976013184,0.00014665137859992683,390500,440
1562400,0.9901785468682647,1.7850947380065918,0.00014356811880134046,390600,440
1562800,-0.0004305839538574219,1.7842073440551758,0.12086857855319977,390700,440
1563200,0.9951628241688013,1.7855960130691528,0.0001542413083370775,390800,440
1563600,0.9940948630683124,1.7875760793685913,0.00015685110702179372,390900,440
1564000,0.9970244818832725,1.7886953353881836,0.00014916196232661605,391000,440
1564400,0.9931942028924823,1.7892910242080688,0.00015001199790276587,391100,440
1564800,0.9998348595545394,1.790346384048462,0.00015496130799874663,391200,440
1565200,0.9915444264188409,1.7886590957641602,0.00015705866098869592,391300,440
1565600,0.9972171613480896,1.7894338369369507,0.00014712029951624572,391400,440
1566000,0.9972344322595745,1.7904300689697266,0.0001489905989728868,391500,440
1566400,0.9997078651795164,1.789175033569336,0.0001472133444622159,391600,440
1566800,0.9962523903232068,1.7901363372802734,0.00015501485904678702,391700,440
1567200,0.9965677591972053,1.7873384952545166,0.00015467350021936,391800,440
1567600,0.9964240943081677,1.7851370573043823,0.00015168968820944428,391900,440
1568000,0.9979280764237046,1.784857988357544,0.00015154905850067735,392000,440
1568400,0.9977016435004771,1.7803800106048584,0.00014661163731943816,392100,440
1568800,0.9859262704849243,1.7856227159500122,0.00014754905714653432,392200,440
1569200,0.9973344253376126,1.7857975959777832,0.00014343636576086283,392300,440
1569600,0.9970769111532718,1.7842638492584229,0.00013860764738637954,392400,440
1570000,4.649162292480469e-05,1.7815227508544922,0.12099125981330872,392500,440
1570400,0.9972196843009442,1.7791972160339355,0.00014521864068228751,392600,440
1570800,0.9929545759223402,1.7836122512817383,0.00014399466454051435,392700,440
1571200,0.9996415397035889,1.7852214574813843,0.00015428524056915194,392800,440
1571600,0.9951750487089157,1.782131552696228,0.00015878313570283353,392900,440
1572000,0.8773118406534195,1.7854392528533936,0.0001660344423726201,393000,440
1572400,0.9236375093460083,1.7849624156951904,0.00016526965191587806,393100,440
1572800,0.9979987654369324,1.7862130403518677,0.00014215506962500513,393200,440
1573200,0.9968506668228656,1.7851839065551758,0.00013649006723426282,393300,440
1573600,-0.0005687475204467773,1.7881449460983276,0.12095673382282257,393400,440
1574000,0.9970844627823681,1.7876203060150146,0.0001456761237932369,393500,440
1574400,0.999185171269346,1.7832260131835938,0.0001462484651710838,393600,440
1574800,0.99243253050372,1.7815135717391968,0.00014849199214950204,393700,440
1575200,0.9955545919947326,1.780604362487793,0.00015125189383979887,393800,440
1575600,0.9980121233966202,1.774399995803833,0.000150821462739259,393900,440
1576000,0.9969881239812821,1.774425983428955,0.0001509244757471606,394000,440
1576400,0.9967630412429571,1.7818459272384644,0.00014685714268125594,394100,440
1576800,0.0005903244018554688,1.7832326889038086,0.12097565084695816,394200,440
1577200,0.9989120665704831,1.7819173336029053,0.00014889183512423187,394300,440
1577600,0.9976672492921352,1.783105731010437,0.00015637902833987027,394400,440
1578000,0.997993805911392,1.7795188426971436,0.00016351373051293194,394500,440
1578400,0.9956285380758345,1.7842833995819092,0.00016575799963902682,394600,440
1578800,0.9749558009207249,1.7804944515228271,0.00017245140043087304,394700,440
1579200,0.9984075138345361,1.784382700920105,0.00017376113100908697,394800,440
1579600,0.9997135481098667,1.784637212753296,0.00016909166879486293,394900,440
1580000,0.9973131336737424,1.785904884338379,0.00016581769159529358,395000,440
1580400,0.9878416219726205,1.7853138446807861,0.0001648260367801413,395100,440
1580800,0.916502095758915,1.7860591411590576,0.0001744648179737851,395200,440
1581200,0.9963745537679642,1.7868882417678833,0.00017860493971966207,395300,440
1581600,0.8097676932811737,1.7813917398452759,0.00018517367425374687,395400,440
1582000,0.9654901996254921,1.781670093536377,0.00018783289124257863,395500,440
1582400,0.9885871950536966,1.782719373703003,0.0001942639210028574,395600,440
1582800,0.981631537899375,1.7834481000900269,0.00018250913126394153,395700,440
1583200,0.9983120842371136,1.7846609354019165,0.00017356174066662788,395800,440
1583600,0.9956623949110508,1.78033447265625,0.00017464731354266405,395900,440
1584000,0.0002332925796508789,1.7820483446121216,0.12061925232410431,396000,440
1584400,0.00015747547149658203,1.7845306396484375,0.12053018063306808,396100,440
1584800,0.9932885514572263,1.784005045890808,0.0001644004078116268,396200,440
1585200,0.9595081657171249,1.782073736190796,0.00016075266466941684,396300,440
1585600,0.951003760099411,1.7840496301651,0.00014929479220882058,396400,440
1586000,0.9994773922953755,1.779721736907959,0.0001476995530538261,396500,440
1586400,0.99862116179429,1.776557445526123,0.00014150507922749966,396600,440
1586800,0.9998223542061169,1.7821149826049805,0.00014252011897042394,396700,440
1587200,0.9998414378060261,1.7839837074279785,0.00013801679597236216,396800,440
1587600,0.9976802614983171,1.7880210876464844,0.00013509279233403504,396900,440
1588000,0.9987835594220087,1.7875592708587646,0.00013867314555682242,397000,440
1588400,0.999753051350126,1.7856178283691406,0.00013416216825135052,397100,440
1588800,0.9982555656461045,1.7814264297485352,0.0001326588972005993,397200,440
1589200,0.9966426116880029,1.7796558141708374,0.00012635503662750125,397300,440
1589600,0.999446913425345,1.780095100402832,0.00012865557800978422,397400,440
1590000,0.996599865378812,1.780804991722107,0.00012843865260947496,397500,440
1590400,0.9994499343447387,1.7829220294952393,0.00013076137111056596,397600,440
1590800,0.9993572573293932,1.783585548400879,0.00013908190885558724,397700,440
1591200,0.9994177737971768,1.7856271266937256,0.00014463563275057822,397800,440
1591600,0.9951471267268062,1.7853466272354126,0.0001453232835046947,397900,440
1592000,0.998715132358484,1.7869079113006592,0.00014169514179229736,398000,440
1592400,0.9955684123560786,1.7866950035095215,0.00014932775229681283,398100,440
1592800,0.9993069347110577,1.7870762348175049,0.0001499159843660891,398200,440
1593200,2.771615982055664e-05,1.7862671613693237,0.12088058888912201,398300,440
1593600,0.9973852133844048,1.7877877950668335,0.00014363782247528434,398400,440
1594000,0.00011020898818969727,1.7871330976486206,0.12098705768585205,398500,440
1594400,0.991887235082686,1.7865151166915894,0.0001464110828237608,398600,440
1594800,0.9879763051867485,1.7894240617752075,0.0001442598004359752,398700,440
1595200,0.9964142260141671,1.7858731746673584,0.0001398339809384197,398800,440
1595600,0.9980272422544658,1.7869746685028076,0.00014314270811155438,398900,440
1596000,0.9971624836325645,1.7889819145202637,0.00014468736480921507,399000,440
1596400,0.9982748480979353,1.789369821548462,0.00014767445100005716,399100,440
1596800,0.9992066026316024,1.7901341915130615,0.00012907039490528405,399200,440
1597200,0.9944650777615607,1.7882412672042847,0.00013082404620945454,399300,440
1597600,0.9892482096329331,1.7867769002914429,0.00013279297854751348,399400,440
1598000,0.991779156960547,1.785881519317627,0.00013144616968929768,399500,440
1598400,0.9994764609728009,1.7857911586761475,0.00013570187729783356,399600,440
1598800,0.984680918045342,1.7850711345672607,0.00014615774853155017,399700,440
1599200,1.9371509552001953e-05,1.7826400995254517,0.12089220434427261,399800,440
1599600,0.9813243616372347,1.7788559198379517,0.00014518163516186178,399900,440
1600000,0.9990858791279607,1.7826834917068481,0.00014615623513236642,400000,440
1600400,0.997716155834496,1.7817983627319336,0.00014192660455591977,400100,440
1600800,0.9906402435153723,1.7784099578857422,0.00014986387395765632,400200,440
1601200,0.9968145438469946,1.7792484760284424,0.0001501963270129636,400300,440
1601600,0.9991993590374477,1.7779855728149414,0.0001438753242837265,400400,440
1602000,0.9716532919555902,1.7810554504394531,0.00015166529919952154,400500,440
1602400,0.9988300607074052,1.7794806957244873,0.0001566063438076526,400600,440
1602800,0.9110370203852654,1.7818517684936523,0.00016411363321822137,400700,440
1603200,0.9915859736502171,1.782043218612671,0.00016346742631867528,400800,440
1603600,0.9951340877451003,1.7860183715820312,0.00016363394388463348,400900,440
1604000,0.9983792173443362,1.7849563360214233,0.00016563647659495473,401000,440
1604400,0.9890884421765804,1.7817621231079102,0.0001645409647608176,401100,440
1604800,0.9899981077760458,1.7811672687530518,0.00015949987573549151,401200,440
1605200,0.0004087090492248535,1.7808668613433838,0.12078343331813812,401300,440
1605600,-0.00012183189392089844,1.7816115617752075,0.12075109779834747,401400,440
1606000,0.9831575471907854,1.7830042839050293,0.00014980816922616214,401500,440
1606400,0.054149746894836426,1.7815593481063843,0.0001460325438529253,401600,440
1606800,0.992396236397326,1.784287452697754,0.00014821632066741586,401700,440
1607200,0.0002599954605102539,1.7868688106536865,0.12092213332653046,401800,440
1607600,0.9984007974853739,1.7859464883804321,0.00013844642671756446,401900,440
1608000,0.998057977296412,1.7880518436431885,0.00014653503603767604,402000,440
1608400,0.9962721371557564,1.7886006832122803,0.000149296858580783,402100,440
1608800,0.9987529513891786,1.7899612188339233,0.00015219266060739756,402200,440
1609200,0.7231416702270508,1.787484049797058,0.00014751686831004918,402300,440
1609600,0.9964241585694253,1.7890820503234863,0.00015517913561780006,402400,440
1610000,0.9978763700928539,1.7901009321212769,0.00015296938363462687,402500,440
1610400,0.9938124548643827,1.788473129272461,0.00015085155609995127,402600,440
1610800,0.9883980629965663,1.7888257503509521,0.0001583914563525468,402700,440
1611200,0.997197590302676,1.7878905534744263,0.00016086437972262502,402800,440
1611600,0.9944960898719728,1.787589430809021,0.00016545644029974937,402900,440
1612000,0.0003445744514465332,1.7882227897644043,0.12065701186656952,403000,440
1612400,0.9907215060666203,1.7898640632629395,0.00016412060358561575,403100,440
1612800,0.8906865864992142,1.7893619537353516,0.00016347126802429557,403200,440
1613200,0.8529803603887558,1.7863223552703857,0.0001621708506718278,403300,440
1613600,0.9824387300759554,1.785383701324463,0.00016166074783541262,403400,440
1614000,0.9830542355775833,1.7834688425064087,0.00015807875024620444,403500,440
1614400,0.9983900141669437,1.785294532775879,0.00015354747301898897,403600,440
1614800,0.999871894964599,1.785691499710083,0.00014864353579469025,403700,440
1615200,0.3645957112312317,1.7836179733276367,0.00015626774984411895,403800,440
1615600,0.9950582180172205,1.7820277214050293,0.0001525906118331477,403900,440
1616000,0.9748356230556965,1.7828125953674316,0.00014521254342980683,404000,440
1616400,0.00016868114471435547,1.781625747680664,0.12081252783536911,404100,440
1616800,0.9910745909437537,1.7819185256958008,0.0001508204295532778,404200,440
1617200,0.8880754709243774,1.7845778465270996,0.00015138002345338464,404300,440
1617600,0.9810627419501543,1.7845144271850586,0.00014460932288784534,404400,440
1618000,0.9985991753637791,1.7819467782974243,0.0001432299759471789,404500,440
1618400,0.9906275467947125,1.7827692031860352,0.000151298547280021,404600,440
1618800,-0.0028024911880493164,1.7824304103851318,0.12081726640462875,404700,440
1619200,0.9974381739739329,1.7833153009414673,0.0001495766337029636,404800,440
1619600,0.9358601570129395,1.7833068370819092,0.0001498370838817209,404900,440
1620000,0.9392670020461082,1.7844288349151611,0.0001549833978060633,405000,440
1620400,0.9271602481603622,1.7802741527557373,0.00015391384658869356,405100,440
1620800,0.9987912670476362,1.7780423164367676,0.00015940304729156196,405200,440
1621200,0.6313475370407104,1.7767738103866577,0.0001611869956832379,405300,440
1621600,0.9667205139994621,1.7770650386810303,0.00015348850865848362,405400,440
1622000,0.9429282397031784,1.7757625579833984,0.00016361832967959344,405500,440
1622400,0.9766511227935553,1.776450753211975,0.00016044446965679526,405600,440
1622800,0.9722999259829521,1.7781422138214111,0.0001519618381280452,405700,440
1623200,0.9367321878671646,1.7719202041625977,0.0001548412546981126,405800,440
1623600,0.9420452751219273,1.7755389213562012,0.00015522803005296737,405900,440
1624000,0.9881423003971577,1.773322343826294,0.00015765981515869498,406000,440
1624400,0.9903937727212906,1.7778010368347168,0.000152341861394234,406100,440
1624800,0.981141759082675,1.7794263362884521,0.00015034255920909345,406200,440
1625200,0.9995649566699285,1.7803056240081787,0.0001456145546399057,406300,440
1625600,0.9688254743814468,1.7820312976837158,0.00013789406511932611,406400,440
1626000,0.9930301397107542,1.7842786312103271,0.00013906502863392234,406500,440
1626400,0.8993462026119232,1.7804033756256104,0.00014440868108067662,406600,440
1626800,0.9798617195338011,1.779746174812317,0.0001477343903388828,406700,440
1627200,0.9987219715258107,1.776517391204834,0.0001482076186221093,406800,440
1627600,0.9886578749865294,1.7746163606643677,0.000133954337798059,406900,440
1628000,0.9969852585345507,1.7790319919586182,0.00013595682685263455,407000,440
1628400,0.9979988897684962,1.7767210006713867,0.00012915900151710957,407100,440
1628800,0.9881188552826643,1.779189109802246,0.00012873591913376004,407200,440
1629200,0.994360419921577,1.7783503532409668,0.00013271377247292548,407300,440
1629600,0.9989969142479822,1.779613733291626,0.00013000531180296093,407400,440
1630000,0.9837139714509249,1.7752344608306885,0.00013203732669353485,407500,440
1630400,0.9971921723335981,1.7687963247299194,0.00013036502059549093,407600,440
1630800,0.9959709774702787,1.7683956623077393,0.00013491552090272307,407700,440
1631200,0.9983529140008613,1.7736620903015137,0.00014078702952247113,407800,440
1631600,0.9941535135731101,1.7712817192077637,0.00013719437993131578,407900,440
1632000,0.9754364863038063,1.7680577039718628,0.0001385734649375081,408000,440
1632400,0.9937986875884235,1.7719361782073975,0.00013592891627922654,408100,440
1632800,0.00010329484939575195,1.7647655010223389,0.12093664705753326,408200,440
1633200,0.9941282081417739,1.765073537826538,0.0001469353010179475,408300,440
1633600,0.9909271001815796,1.7609241008758545,0.00015473789244424552,408400,440
1634000,0.9534254483878613,1.7584342956542969,0.00015921097656246275,408500,440
1634400,0.9836373869329691,1.7631795406341553,0.0001589127496117726,408600,440
1634800,0.9907230716198683,1.767943024635315,0.00014024163829162717,408700,440
1635200,0.9991220324882306,1.7691714763641357,0.00013843152555637062,408800,440
